learning_rate,r2_score,rmse,final_loss,final_val_loss,epochs_trained,min_val_loss,Product 1_r2,Product 1_rmse,Product 2_r2,Product 2_rmse,Product 3_r2,Product 3_rmse,Product 4_r2,Product 4_rmse,Product 5_r2,Product 5_rmse,Product 6_r2,Product 6_rmse
0.00040000000000000013,0.8871924945442311,43.68828910408108,0.2217523604631424,0.45974233746528625,50,0.16929776966571808,0.2856926483231711,35.802889303409295,0.8276515032212735,52.63047668831309,0.7613930645492051,37.010476292528146,-0.14836797964708004,28.348495388366533,0.5626707102537286,58.26255875569595,-0.484786264267582,37.7027053451066
0.00041134309941360923,0.8469452681315844,50.88847309065372,0.2282865196466446,0.43010324239730835,50,0.2008289098739624,0.3087957711755438,35.21913692817916,0.7935202649257256,57.60660362185048,0.7187141933322364,40.184359644796416,-0.1691293405497396,28.6036039493689,0.22547057082499555,77.53615015059057,-1.3351854310985982,47.28258692037211
0.0004230078635879859,0.8570788106742695,49.17499793977293,0.22148463129997253,0.33901938796043396,50,0.184589222073555,0.25793892334757407,36.491804695516905,0.7812893708206289,59.28823185154685,0.7222827955443449,39.9286415712633,-0.4908499332959624,32.30029147153972,0.3814688095260901,69.2892840316976,-0.23100895721023718,34.32979024243569
0.00043500341421152814,0.8674337446922266,47.3600916268765,0.22810250520706177,0.6002547144889832,50,0.18003500998020172,0.34190731050515655,34.36521370628874,0.8168956597306615,54.24789278805728,0.7578578819065089,37.283640452353424,-0.07731275299193618,27.45746108175791,0.3371336956867178,71.72957257998264,-0.024235652078383074,31.314139921116105
0.00044733913164318,0.8308304101583874,53.500419553083596,0.2152496725320816,0.29495570063591003,50,0.20606140792369843,0.37398560613373677,33.517195710978704,0.8005055971689528,56.62378695485821,0.7264378029262977,39.628823955814326,0.06405523566085503,25.592610425014946,-0.030827671787395206,89.44957998903163,-0.35942700644025827,36.076009286879554
0.0004600246622477454,0.8875261249849916,43.62363677412474,0.2193247377872467,0.16800141334533691,50,0.16225560009479523,0.30002112007307336,35.44198064154311,0.8082904956735746,55.507973947520014,0.7497758459406654,37.90074593442242,-0.0136347159293142,26.633620936921165,0.5885419576204787,56.51295923917104,0.08892575763430977,29.533670662284266
0.0004730699259392157,0.8870822221742318,43.70963712698181,0.24066658318042755,0.6190209984779358,50,0.1691475212574005,0.3676688506616762,33.685872759638166,0.7968622870890889,57.13849970880006,0.7650880703827776,36.722790817135106,-0.026880142465768087,26.80707034949392,0.5940273108643916,56.13499401936071,-0.5614141600227873,38.66336061214123
0.0004864851239380083,0.8823217244043109,44.621502266076554,0.22411002218723297,0.28045475482940674,50,0.17979876697063446,0.19252312043310527,38.06629104783121,0.7768814884502906,59.88269751862976,0.7312045427098941,39.28204646815617,0.1331146412199018,24.630334515949134,0.6206683410440608,54.261877512242016,0.07672092077623238,29.73083049097567
0.0005002807467481852,0.8715974504827576,46.610403559566606,0.2338155061006546,0.2706672251224518,50,0.17549459636211395,0.30923867040645114,35.20785153121875,0.7427414031799751,64.30111471949756,0.7454803778206502,38.22467289083761,0.23638919392971047,23.11668254615221,0.5234248657688518,60.820636518087596,0.10401899856778174,29.288015371178297
0.0005144675823608834,0.8632755086835124,48.09713391546965,0.23177194595336914,0.19259700179100037,50,0.19259700179100037,0.3265353515486783,34.76425425897573,0.771094823329687,60.65426729245962,0.7282150390194703,39.499887027765986,-0.2994218489337037,30.15536285641092,0.4384677615773954,66.01955898929188,-0.4242260647284415,36.92580807847434
